Date,AAPL,MSFT,DB,YHOO,GLD
9/16/2011,52.113568,23.432556,30.099637,14.97,176.029999
9/15/2011,51.132452,23.320231,30.549145,14.89,174.399994
9/14/2011,50.656207,22.896855,28.388057,14.55,177.210007
9/13/2011,50.04724,22.499401,27.635998,14.26,178.539993
9/12/2011,49.438272,22.369795,25.863905,14.26,176.669998
9/9/2011,49.118174,22.24019,26.918517,14.48,180.699997
9/8/2011,49.984784,22.654925,29.48589,14.44,181.809998
9/7/2011,49.957456,22.464839,30.341681,13.61,177.080002
9/6/2011,49.412251,22.041463,29.027739,12.91,182.899994
9/2/2011,48.67186,22.292032,31.353071,12.87,183.240005
9/1/2011,49.580106,22.646285,33.367205,13.35,177.869995
8/31/2011,50.074568,22.983259,34.983699,13.61,177.720001
8/30/2011,50.745991,22.663566,34.30944,13.84,179.100006
8/29/2011,50.743389,22.326594,35.009632,13.68,173.889999
8/26/2011,49.911914,21.816815,32.995498,12.74,177.470001
8/25/2011,48.62892,21.229273,33.635178,12.87,172.360001
8/24/2011,48.949019,21.514403,34.214349,13.15,171.649994
8/23/2011,48.613305,21.358877,33.859932,13.35,177.669998
8/22/2011,46.380422,20.719493,32.788033,12.84,184.589996
8/19/2011,46.327073,20.779975,33.228895,12.92,179.949997
8/18/2011,47.63089,21.315676,34.490968,12.96,177.720001
8/17/2011,49.503334,21.816815,37.084277,13.47,174.419998
8/16/2011,49.508539,21.903218,37.481917,13.48,173.919998
8/15/2011,49.889795,21.903218,39.107054,13.47,171.800003
8/12/2011,49.054414,21.551187,36.85088,13.59,169.970001
8/11/2011,48.626318,21.628462,36.747146,12.86,170.75
8/10/2011,47.323804,20.778436,34.888611,11.77,174.580002
8/9/2011,48.666655,21.963321,39.461475,12.09,168.610001
8/8/2011,45.960133,21.018846,37.525139,11.09,167.119995
8/5/2011,48.615908,22.049182,41.665784,11.74,161.75
8/4/2011,49.103862,22.272422,40.412353,12,160.639999
8/3/2011,51.081705,23.113862,44.535708,13.02,161.490005
8/2/2011,50.605461,23.010828,43.783651,12.76,161.520004
8/1/2011,51.62561,23.414377,45.910162,13.1,157.720001
7/29/2011,50.809751,23.525996,47.51801,13.1,158.289993
7/28/2011,50.984114,23.800752,46.826462,13.5,157.320007
7/27/2011,51.084308,23.465894,46.480687,13.59,157.190002
7/26/2011,52.492221,24.109853,48.019384,13.94,157.770004
7/25/2011,51.853323,23.963889,48.062606,13.69,157.339996
7/22/2011,51.176694,23.637617,47.907007,13.98,156.119995
7/21/2011,50.394666,23.268413,48.330579,13.59,154.830002
7/20/2011,50.343916,23.234068,46.230001,13.48,156.020004
7/19/2011,49.036197,23.646203,45.019792,14.59,154.660004
7/18/2011,48.63933,22.83052,43.896025,14.42,156.570007
7/15/2011,47.483851,22.993657,45.391499,14.69,155.199997
7/14/2011,46.553486,22.727486,45.694051,14.63,154.539993
7/13/2011,46.586015,22.864864,45.910162,14.91,154.139999
7/12/2011,46.030397,22.78759,45.737274,14.86,152.770004
7/11/2011,46.062929,22.864864,46.351024,15.05,151.589996
7/8/2011,46.80592,23.113862,49.385191,15.61,150.25
7/7/2011,46.479317,22.985071,50.699133,15.81,149.149994
7/6/2011,45.771455,22.607281,50.526245,15.72,148.910004
7/5/2011,45.468274,22.349697,51.364749,15.49,147.630005
7/1/2011,44.665426,22.341111,52.782422,15.45,144.929993
6/30/2011,43.677806,22.323938,51.20915,15.04,146
6/29/2011,43.465709,21.997666,50.310137,14.89,147.179993
6/28/2011,43.624457,22.152215,49.54079,14.95,146.240005
6/27/2011,43.205464,21.637049,48.425666,14.88,145.729996
6/24/2011,42.465076,20.864296,48.287357,14.89,146.259995
6/23/2011,43.100068,21.147638,50.042161,15.08,148.339996
6/22/2011,41.978421,21.16481,50.621332,15.23,150.990005
6/21/2011,42.328447,21.259258,51.34746,15.35,150.759995
6/20/2011,41.029838,21.01026,49.618588,14.99,150.029999
6/17/2011,41.672635,20.829952,49.80012,14.7,149.940002
6/16/2011,42.31023,20.606712,48.512111,14.78,148.970001
6/15/2011,42.517122,20.383473,48.321936,14.81,149.119995
6/14/2011,43.257513,20.795607,50.119962,15.2,148.669998
6/13/2011,42.497605,20.641058,49.341969,15.16,147.770004
6/10/2011,42.406522,20.357714,49.316036,15.2,149.240005
6/9/2011,43.133897,20.572367,50.007585,15.22,150.559998
6/8/2011,43.231488,20.555196,49.549434,15.1,149.809998
6/7/2011,43.205464,20.658229,50.621332,15.45,150.419998
6/6/2011,43.986192,20.615299,49.912497,15.45,150.479996
6/3/2011,44.688849,20.529437,51.537635,15.68,150.220001
6/2/2011,45.034969,20.795607,50.552177,16.02,149.5
6/1/2011,44.958197,20.975916,50.370649,15.85,149.910004
5/31/2011,45.260078,21.473912,51.650012,16.549999,149.639999
5/27/2011,43.904215,21.259258,50.396581,16.02,149.699997
5/26/2011,43.590624,21.181983,49.456939,15.98,148.220001
5/25/2011,43.822239,20.769849,49.185384,16.15,148.580002
5/24/2011,43.224984,20.735504,48.328288,16.139999,148.589996
5/23/2011,43.51255,20.752677,48.633789,16.059999,147.830002
5/20/2011,43.619252,21.027433,49.584232,16.299999,147.490005
5/19/2011,44.310196,21.224913,51.603922,16.35,145.649994
5/18/2011,44.224314,21.199156,51.120212,15.96,145.600006
5/17/2011,43.738962,21.053192,50.823199,16,144.740005
5/16/2011,43.369417,20.958744,50.076423,15.81,145.369995
5/13/2011,44.30629,21.351135,50.2122,16.549999,145.630005
5/12/2011,45.096125,21.59851,51.917904,17.17,146.589996
5/11/2011,45.182007,21.632632,51.400255,17.200001,146.539993
5/10/2011,45.470876,21.897068,52.647711,18.549999,147.899994
5/9/2011,45.230152,22.033552,51.527545,18.559999,147.380005
5/6/2011,45.107838,22.067673,51.417225,18.65,145.300003
5/5/2011,45.119548,21.999431,52.545876,18.43,143.470001
5/4/2011,45.486491,22.229746,54.115802,18.200001,147.729996
5/3/2011,45.308226,22.016491,54.302499,17.92,149.880005
5/2/2011,45.058391,21.888538,55.278399,18.139999,150.410004
4/29/2011,45.559357,22.110324,55.431146,17.700001,152.369995
4/28/2011,45.119548,22.78421,55.397204,17.51,149.820007
4/27/2011,45.56196,22.502713,52.613765,17.26,149.199997
4/26/2011,45.597095,22.34064,51.68878,17.280001,146.380005
4/25/2011,45.934108,21.845887,50.678937,17.110001,146.869995
4/21/2011,45.633526,21.769115,50.577102,16.85,146.740005
4/20/2011,44.554822,21.97384,49.490882,16.870001,146.5
4/19/2011,43.962769,21.453496,48.80351,16.120001,145.929993
4/18/2011,43.180742,21.393785,48.557412,16.35,145.929993
4/15/2011,42.609508,21.641162,50.314035,16.620001,145.050003
4/14/2011,43.254911,21.683813,51.400255,16.690001,143.809998
4/13/2011,43.73766,21.862947,52.087628,16.639999,141.899994
4/12/2011,43.252308,21.871477,51.773642,16.360001,141.610001
4/11/2011,43.044113,22.161504,52.104601,16.59,142.639999
4/8/2011,43.598432,22.238277,52.291294,16.77,143.660004
4/7/2011,43.991397,22.34917,51.714238,17,142.509995
4/6/2011,43.986192,22.306518,51.205074,17.049999,142.380005
4/5/2011,44.096795,21.990901,50.500728,17.110001,142.050003
4/4/2011,44.396074,21.794705,50.780768,16.870001,139.839996
4/1/2011,44.834584,21.734994,51.315393,16.84,139.199997
3/31/2011,45.348563,21.658221,50.127339,16.68,139.860001
3/30/2011,45.364178,21.845887,50.305547,16.74,138.669998
3/29/2011,45.667359,21.743524,49.643632,16.75,138.210007
3/28/2011,45.599697,21.675282,49.541801,16.58,138.539993
3/25/2011,45.742831,21.854418,49.312677,16.959999,139.259995
3/24/2011,44.887933,22.016491,50.067938,16.83,139.220001
3/23/2011,44.135833,21.786176,49.024149,16.129999,140.339996
3/22/2011,44.397377,21.581449,49.584232,16.360001,139.050003
3/21/2011,44.150145,21.607041,49.77941,16.290001,139.139999
3/18/2011,43.027199,21.154939,48.464066,16.030001,138.369995
3/17/2011,43.54378,21.137879,48.336776,15.86,136.970001
3/16/2011,42.94132,21.14641,46.945055,15.91,136.240005
3/15/2011,44.947787,21.658221,48.964745,16.33,136.270004
3/14/2011,46.005675,21.914129,50.97595,17.309999,138.860001
3/11/2011,45.801385,21.905599,50.619533,17.42,138.220001
3/10/2011,45.109138,21.675282,50.297062,17.059999,137.770004
3/9/2011,45.863841,22.084732,51.790615,17.65,139.410004
3/8/2011,46.291941,22.101793,52.554361,16.940001,139.360001
3/7/2011,46.239891,21.939719,52.60528,16.700001,139.720001
3/4/2011,46.843654,22.135915,53.309625,17.08,139.350006
3/3/2011,46.786403,22.34917,54.709828,16.860001,138.089996
3/2/2011,45.818299,22.246807,53.920624,16.629999,139.919998
3/1/2011,45.452659,22.315049,53.131417,16.1,140.029999
2/28/2011,45.960133,22.673318,54.463734,16.4,137.660004
2/25/2011,45.303021,22.647727,54.285526,16.5,137.380005
2/24/2011,44.615979,22.835392,53.470861,16.370001,136.479996
2/23/2011,44.582147,22.681848,53.479345,16.58,137.509995
2/22/2011,44.060361,22.681848,53.326598,16.91,136.289993
2/18/2011,45.615312,23.082768,55.541466,17.66,135.410004
2/17/2011,46.62245,23.210721,55.286884,17.77,135.039993
2/16/2011,47.250934,23.048648,55.694216,17.76,134.100006
2/15/2011,46.830645,22.997465,53.564207,17.200001,133.970001
2/14/2011,46.736956,23.091297,52.715599,16.889999,132.949997
2/11/2011,46.433775,23.108258,53.470861,16.85,132.320007
2/10/2011,46.133193,23.32026,53.131417,16.620001,132.850006
2/9/2011,46.604232,23.718824,54.557081,16.43,133.070007
2/8/2011,46.219075,23.981708,54.463734,16.6,133.139999
2/7/2011,45.787069,23.913868,53.895166,16.799999,131.679993
2/4/2011,45.087018,23.549223,53.326598,16.790001,131.660004
2/3/2011,44.688849,23.447461,52.528903,16.690001,132.199997
2/2/2011,44.803354,23.693385,51.569975,16.57,130.449997
2/1/2011,44.895741,23.735785,51.875477,16.379999,130.800003
1/31/2011,44.152747,23.515302,49.686063,16.120001,129.869995
1/28/2011,43.733758,23.532263,49.983076,15.83,130.279999
1/27/2011,44.658918,24.482034,51.077781,16.200001,127.93
1/26/2011,44.742198,24.405713,50.32252,15.57,131.160004
1/25/2011,44.423399,24.12587,50.942004,16.02,130.100006
1/24/2011,43.90942,24.066508,51.510572,16.09,130.360001
1/21/2011,42.51322,23.761226,51.323878,15.97,131.029999
1/20/2011,43.288743,24.041069,49.966103,16.23,131.199997
1/19/2011,44.090291,24.142829,49.34662,16.309999,133.720001
1/18/2011,44.325811,24.303951,49.397535,16.5,133.429993
1/14/2011,45.344657,23.998667,49.185384,16.809999,132.690002
1/13/2011,44.98032,23.905387,48.234942,16.75,134.050003
1/12/2011,44.816367,24.21067,46.987486,16.65,135.460007
1/11/2011,44.454628,23.837547,44.577437,16.58,134.910004
1/10/2011,44.560027,23.930827,44.458633,16.6,134.119995
1/7/2011,43.73636,24.253071,44.891423,16.9,133.580002
1/6/2011,43.425368,24.439633,45.952182,17.059999,133.830002
1/5/2011,43.460504,23.744265,46.6735,16.91,134.369995
1/4/2011,43.107876,23.820586,45.536364,16.59,134.75
1/3/2011,42.884065,23.727305,44.730188,16.75,138
12/31/2010,41.971917,23.667944,44.170105,16.629999,138.720001
12/30/2010,42.11505,23.617064,43.89855,16.76,137.029999
12/29/2010,42.327147,23.718824,44.204047,16.610001,137.710007
12/28/2010,42.35057,23.752745,43.94098,16.43,137.220001
12/27/2010,42.247773,23.803625,44.017354,16.48,135.020004
12/23/2010,42.107243,23.998667,44.059785,16.719999,134.660004
12/22/2010,42.31023,23.905387,44.085243,16.629999,135.050003
12/21/2010,42.185314,23.803625,44.170105,16.6,135.320007
12/20/2010,41.926372,23.583143,43.949465,16.280001,135.110001
12/17/2010,41.71818,23.659464,44.518033,16.379999,134.199997
12/16/2010,41.801456,23.735785,44.492575,16.51,133.809998
12/15/2010,41.685647,23.617064,44.110701,16.450001,134.699997
12/14/2010,41.67654,23.422022,45.358156,16.629999,136.179993
12/13/2010,41.856108,23.108258,45.502422,16.700001,136.050003
12/10/2010,41.711672,23.184579,44.916881,17.01,135.410004
12/9/2010,41.607576,22.964096,44.339825,16.950001,135.369995
12/8/2010,41.770226,23.091297,43.610021,17.02,134.789993
12/7/2010,41.405889,22.786015,42.803845,16.940001,136.5
12/6/2010,41.658323,22.760574,43.049942,16.33,139.110001
12/3/2010,41.305695,22.913216,44.297397,16.35,138.070007
12/2/2010,41.398081,22.802974,43.576079,16.33,135.199997
12/1/2010,41.170369,22.082167,42.303166,16.15,135.380005
11/30/2010,40.487232,21.420719,40.699293,15.82,135.419998
11/29/2010,41.231526,21.463119,41.87886,16.379999,133.509995
11/26/2010,40.988199,21.412239,42.897191,16.219999,133.110001
11/24/2010,40.962174,21.514001,44.263451,16.41,134.179993
11/23/2010,40.172339,21.301999,44.322855,16.190001,134.410004
11/22/2010,40.774798,21.819283,46.096448,16.559999,133.479996
11/19/2010,39.912097,21.785364,47.097806,16.57,132.199997
11/18/2010,40.133301,21.912565,47.43725,16.99,132.089996
11/17/2010,39.101439,21.683602,46.308599,16.15,130.380005
11/16/2010,39.243272,21.887124,46.13039,16.24,130.970001
11/15/2010,39.952434,22.082167,46.843224,16.6,132.419998
11/12/2010,40.081252,22.141165,46.868682,16.549999,133.690002
11/11/2010,41.202898,22.486725,47.114779,16.799999,137.660004
11/10/2010,41.382466,22.705862,48.141595,16.940001,137.240005
11/9/2010,41.128729,22.71429,48.718648,16.969999,135.589996
11/8/2010,41.459238,22.596293,49.558771,16.440001,137.779999
11/5/2010,41.265358,22.630007,50.050965,16.27,136.380005
11/4/2010,41.413696,22.874427,50.407382,16.200001,136.029999
11/3/2010,40.701932,22.781716,48.95626,16.17,131.570007
11/2/2010,40.254315,23.085134,48.990203,16.190001,132.490005
11/1/2010,39.580285,22.71429,48.107649,16.15,131.919998
10/29/2010,39.163898,22.478297,49.117495,16.49,132.619995
10/28/2010,39.718214,22.149593,49.151438,16.4,131.240005
10/27/2010,40.05523,21.955741,48.828967,16.42,129.520004
10/26/2010,40.083854,21.829317,48.752594,16.459999,130.880005
10/25/2010,40.186651,21.230908,49.321162,16.4,130.850006
10/22/2010,40.008386,21.391044,49.804868,16.309999,129.729996
10/21/2010,40.275135,21.424758,49.507855,15.97,129.470001
10/20/2010,40.406555,21.332047,50.118854,15.8,131.320007
10/19/2010,40.27123,21.155053,48.84594,15.49,130.110001
10/18/2010,41.378561,21.76189,49.558771,15.93,134.279999
10/15/2010,40.954366,21.525899,48.090679,16.25,133.679993
10/14/2010,39.336958,21.26462,48.786537,15.93,134.75
10/13/2010,39.054597,21.357332,48.973233,15.25,134.070007
10/12/2010,38.846402,20.927488,47.43725,14.43,131.960007
10/11/2010,38.432617,20.725209,47.657889,14.41,132.289993
10/8/2010,38.264759,20.708352,47.912471,14.49,131.660004
10/7/2010,37.633672,20.67464,48.056733,14.23,130.369995
10/6/2010,37.62977,20.590356,48.565901,14.52,131.809998
10/5/2010,37.597237,20.52293,47.98036,14.61,130.990005
10/4/2010,36.256989,20.152084,46.028559,14.28,128.460007
10/1/2010,36.76186,20.548214,46.775335,14.27,128.910004
9/30/2010,36.921908,20.640926,46.6141,14.17,127.910004
9/29/2010,37.392947,20.649354,45.205409,14.34,127.949997
9/28/2010,37.326586,20.801064,46.317087,14.39,127.849998
9/27/2010,37.886106,20.843205,46.605612,14.28,126.720001
9/24/2010,38.037047,20.885347,47.276014,14.5,126.690002
9/23/2010,37.594635,20.590356,46.079475,14.17,126.300003
9/22/2010,37.442395,20.742066,46.962028,14.04,126.199997
9/21/2010,36.92451,21.197194,50.738337,14.18,126.010002
9/20/2010,36.854247,21.433187,52.155516,13.86,124.870003
9/17/2010,35.831491,21.256192,51.120212,13.89,124.540001
9/16/2010,35.987637,21.348904,52.257348,14.19,124.629997
9/15/2010,35.161367,21.17191,53.564207,14.27,123.940002
9/14/2010,34.880306,21.096055,53.920624,13.63,124.019997
9/13/2010,34.747582,21.163481,52.88532,13.73,121.620003
9/10/2010,34.275243,20.101514,51.340851,13.68,121.730003
9/9/2010,34.231001,20.236367,50.908061,13.65,121.559998
9/8/2010,34.211484,20.168941,52.579822,13.75,122.709999
9/7/2010,33.546565,20.194225,53.055043,13.53,122.699997
9/3/2010,33.671481,20.47236,54.828636,13.62,121.860001
9/2/2010,32.812678,20.177369,53.937594,13.51,122.290001
9/1/2010,32.573257,20.143655,55.066245,13.37,121.690002
8/31/2010,31.632481,19.781238,53.190821,13.11,122.080002
8/30/2010,31.554406,19.924519,53.055043,13.18,120.910004
8/27/2010,31.4399,20.168941,54.412815,13.43,121.010002
8/26/2010,31.265537,20.076229,53.292652,13.21,120.959999
8/25/2010,31.605153,20.312222,54.056402,13.26,121.360001
8/24/2010,31.219996,20.261653,53.929109,13.4,120.360001
8/23/2010,31.983806,20.463932,54.752259,13.65,119.779999
8/20/2010,32.483473,20.421789,55.108676,13.79,119.970001
8/19/2010,32.514702,20.598785,55.736647,13.85,120.389999
8/18/2010,32.92979,20.91906,57.374462,13.99,120.220001
8/17/2010,32.786657,20.826348,57.535698,13.94,119.75
8/16/2010,32.223231,20.539787,56.721033,13.79,119.730003
8/13/2010,32.413205,20.455951,56.96713,13.83,118.739998
8/12/2010,32.763234,20.531403,57.696933,13.85,118.769997
8/11/2010,32.555039,20.841596,58.384309,13.87,117.339996
8/10/2010,33.754757,21.017651,61.96544,14.35,117.730003
8/9/2010,34.059241,21.470365,62.975279,14.4,117.400002
8/6/2010,33.843241,21.420063,63.212895,14.34,117.839996
8/5/2010,34.052736,21.269159,62.95831,14.16,116.980003
8/4/2010,34.219292,21.570967,62.517031,14.18,116.720001
8/3/2010,34.082663,21.931462,62.720701,13.94,115.989998
8/2/2010,34.072253,22.073983,61.736312,14,115.540001
7/30/2010,33.473695,21.638036,59.606306,13.88,115.489998
7/29/2010,33.585599,21.822476,59.419613,13.76,114.290001
7/28/2010,33.956444,21.755407,58.435225,13.87,113.779999
7/27/2010,34.362425,21.931462,57.756337,13.95,113.510002
7/26/2010,33.737842,21.881161,56.16095,14.15,115.519997
7/23/2010,33.823721,21.638036,54.769232,13.99,116.089996
7/22/2010,33.70401,21.663187,54.540108,13.88,116.860001
7/21/2010,33.08203,21.05957,51.272963,13.91,115.849998
7/20/2010,32.776247,21.361378,52.520418,15.2,116.650002
7/19/2010,31.955182,21.151788,52.12157,15.1,115.730003
7/16/2010,32.517305,20.866746,51.960335,14.9,116.669998
7/15/2010,32.718992,21.386529,54.217637,15.37,118.230003
7/14/2010,32.885548,21.327844,54.40433,15.37,118.300003
7/13/2010,32.764534,21.067952,54.23461,15.52,118.360001
7/12/2010,33.4789,20.816445,52.817431,14.94,117.339996
7/9/2010,33.782081,20.346965,53.436915,14.89,118.360001
7/8/2010,33.582996,20.464334,53.275679,14.6,117.209999
7/7/2010,33.658468,20.372114,51.782127,14.4,117.730003
7/6/2010,32.352049,19.969703,48.67622,14.13,116.510002
7/2/2010,32.132144,19.508606,47.946414,14.07,118.489998
7/1/2010,32.332532,19.416386,48.557412,14.09,117.040001
6/30/2010,32.729402,19.290633,47.657889,13.84,121.68
6/29/2010,33.333165,19.542139,47.488165,14.04,121.269997
6/28/2010,34.911535,20.380498,50.076423,14.73,121.089996
6/25/2010,34.70334,20.564938,50.05945,14.81,122.760002
6/24/2010,35.002619,20.958966,49.601202,14.83,121.300003
6/23/2010,35.258958,21.218857,50.942004,15.23,120.949997
6/22/2010,35.633709,21.604503,50.874115,15.09,121.449997
6/21/2010,35.154862,21.755407,52.12157,15.21,120.389999
6/18/2010,35.662337,22.166203,52.596792,15.54,122.830002
6/17/2010,35.376067,22.107518,52.842889,15.6,121.900002
6/16/2010,34.774907,22.065599,52.299779,15.49,120.330002
6/15/2010,33.791192,22.283573,52.469502,15.65,120.989998
6/14/2010,33.087235,21.378145,49.541801,15.17,119.599998
6/11/2010,32.987041,21.512283,49.720009,15.29,120.010002
6/10/2010,32.596679,20.958966,48.95626,15.1,118.970001
6/9/2010,31.645493,20.782911,47.080833,14.69,120.559998
6/8/2010,32.443136,21.051186,47.292987,14.79,121
6/7/2010,32.652631,21.202091,46.07099,14.94,121.489998
6/4/2010,33.30584,21.62127,46.953544,15,119.190002
6/3/2010,34.237506,22.518314,50.161285,15.43,117.959999
6/2/2010,34.345507,22.182969,50.466782,15.18,119.779999
6/1/2010,33.93953,21.705105,49.041122,15.02,119.910004
5/28/2010,33.425551,21.629652,50.551644,15.34,118.879997
5/27/2010,32.966221,21.797325,52.002765,15.69,118.690002
5/26/2010,31.763901,20.96735,47.953544,15.45,118.470001
5/25/2010,31.908337,21.85601,49.286516,15.31,117.360001
5/24/2010,32.108722,22.023682,48.615837,15.54,116.839996
5/21/2010,31.530984,22.501546,50.460203,15.48,115.220001
5/20/2010,30.937631,22.727903,49.043395,15.1,115.839996
5/19/2010,32.314315,23.675248,50.686557,15.79,116.629997
5/18/2010,32.837404,23.977057,49.579938,16.030001,119.489998
5/17/2010,33.079428,24.153113,51.340472,16.27,119.360001
5/14/2010,33.027378,24.144767,51.030282,16.389999,120.370003
5/13/2010,33.618132,24.40349,52.723745,16.139999,120.559998
5/12/2010,34.103483,24.57041,54.517811,16.469999,121.400002
5/11/2010,33.378706,24.103036,53.863899,16.41,120.660004
5/10/2010,33.049501,24.153113,54.953754,16.33,117.57
5/7/2010,30.690402,23.543859,49.58832,15.29,118.269997
5/6/2010,32.04236,24.186496,49.529638,15.92,118.489998
5/5/2010,33.309742,24.912592,53.662695,16.49,115.089996
5/4/2010,33.659768,25.146277,55.372929,16.32,114.870003
5/3/2010,34.657798,25.755531,58.12271,16.950001,115.730003
4/30/2010,33.973362,25.488462,57.577781,16.530001,115.360001
4/29/2010,34.955778,25.872374,59.799412,16.969999,114.279999
4/28/2010,34.039724,25.79726,58.424518,16.75,114.309998
4/27/2010,34.096975,25.747185,57.594552,16.92,114.629997
4/26/2010,35.067681,25.964179,61.333585,17.389999,112.75
4/23/2010,35.240741,25.838989,60.444934,17.639999,113.190002
4/22/2010,34.673413,26.197864,60.889263,17.719999,111.839996
4/21/2010,33.730035,26.147789,62.104864,17.450001,112.309998
4/20/2010,31.826361,26.172828,62.674943,18.379999,111.459999
4/19/2010,32.149062,25.905758,61.677306,18.389999,111.150002
4/16/2010,32.192001,25.596958,62.180321,18.17,111.239998
4/15/2010,32.389787,25.763877,68.509848,18.969999,113.650002
4/14/2010,31.969494,25.722147,68.392484,18.379999,113.029999
4/13/2010,31.545299,25.413348,65.952889,18.18,112.690002
4/12/2010,31.527082,25.30485,66.087025,17.639999,113.010002
4/9/2010,31.46202,25.321543,65.600781,17.52,113.639999
4/8/2010,31.222598,24.971014,63.756415,17.35,112.650002
4/7/2010,31.307177,24.495296,64.016301,16.870001,112.489998
4/6/2010,31.169249,24.470258,65.651081,16.92,111.029999
4/5/2010,31.03262,24.428529,66.455896,16.51,110.889999
4/1/2010,30.704714,24.336723,65.768453,16.290001,110.260002
3/31/2010,30.578499,24.445221,64.443859,16.530001,108.949997
3/30/2010,30.689099,24.845825,65.40796,16.610001,107.970001
3/29/2010,30.23888,24.695598,65.919353,16.559999,108.75
3/26/2010,30.045,24.754019,64.955252,16.540001,108.589996
3/25/2010,29.491984,25.046127,62.783929,16.32,106.779999
3/24/2010,29.845915,24.745673,61.786292,16.09,106.300003
3/23/2010,29.714491,24.937629,62.096485,16.030001,108.32
3/22/2010,29.244755,24.703944,61.543171,16.34,107.75
3/19/2010,28.919451,24.695598,61.501256,16.440001,108.279999
3/18/2010,29.231742,24.71229,62.121635,16.559999,110.339996
3/17/2010,29.162778,24.728981,63.144422,16.5,109.589996
3/16/2010,29.205718,24.511988,62.540807,16.360001,110.400002
3/15/2010,29.126344,24.445221,60.512005,16.459999,108.360001
3/12/2010,29.485479,24.428529,60.729977,16.32,107.949997
3/11/2010,29.342346,24.353415,59.992226,16.530001,108.599998
3/10/2010,29.256464,24.17815,59.246097,16.790001,108.470001
3/9/2010,29.019645,24.036269,58.684404,16.530001,109.720001
3/8/2010,28.506966,23.894388,58.17301,16.52,109.879997
3/5/2010,28.490052,23.861005,58.189782,16.059999,110.809998
3/4/2010,27.417852,23.894388,56.58853,15.81,110.830002
3/3/2010,27.238284,23.752507,55.800487,15.57,111.629997
3/2/2010,27.175826,23.752507,54.358525,15.73,111.019997
3/1/2010,27.194044,24.219881,53.914199,15.79,109.43
2/26/2010,26.625413,23.927773,53.235138,15.31,109.43
2/25/2010,26.284496,23.869352,52.530926,15.24,108.309998
2/24/2010,26.110133,23.894388,52.883031,15.59,107.360001
2/23/2010,25.641696,23.644011,51.985998,15.38,107.889999
2/22/2010,26.078903,23.977848,54.408828,15.49,109.07
2/19/2010,26.241555,24.011232,54.433978,15.58,109.470001
2/18/2010,26.405508,24.17815,54.308225,15.54,109.980003
2/17/2010,26.356063,23.861005,53.184838,15.44,109.25
2/16/2010,26.466665,23.660703,53.469877,15.41,109.620003
2/12/2010,26.073698,23.201677,50.778778,15.17,107.040001
2/11/2010,25.851191,23.359512,51.809947,15.22,107.129997
2/10/2010,25.389262,23.251519,52.597994,14.8,105.120003
2/9/2010,25.528492,23.268134,52.162051,15.07,105.410004
2/8/2010,25.25914,23.027228,48.540387,14.99,104.040001
2/5/2010,25.433503,23.276441,49.915278,15.19,104.68
2/4/2010,24.989789,23.126913,49.965578,15.01,104.370003
2/3/2010,25.924059,23.783172,53.721381,15.46,108.699997
2/2/2010,25.485551,23.641951,54.828,15.17,109.129997
2/1/2010,25.338514,23.600417,53.19322,15.05,108.349998
1/29/2010,24.991091,23.409354,51.114118,15.01,105.959999
1/28/2010,25.931866,24.223448,51.550058,15.44,106.480003
1/27/2010,27.049609,24.647109,52.489009,15.98,106.529999
1/26/2010,26.797173,24.505889,51.801562,15.99,107.559998
1/25/2010,26.423726,24.356361,53.55371,15.86,107.480003
1/22/2010,25.73148,24.057305,52.094983,15.88,107.169998
1/21/2010,27.074331,24.92955,54.995672,16.200001,107.370003
1/20/2010,27.550575,25.41136,57.577781,16.379999,108.940002
1/19/2010,27.981276,25.835022,59.288018,16.75,111.519997
1/15/2010,26.795872,25.635652,58.458053,16.82,110.860001
1/14/2010,27.251297,25.718722,61.450956,17.120001,112.029999
1/13/2010,27.410045,25.211991,61.786292,16.9,111.540001
1/12/2010,27.028789,24.979392,62.121635,16.68,110.489998
1/11/2010,27.339779,25.145534,64.066601,16.74,112.849998
1/8/2010,27.583106,25.46951,64.427094,16.700001,111.370003
1/7/2010,27.400936,25.295062,62.180321,16.700001,110.82
1/6/2010,27.451683,25.560888,61.484492,17.17,111.510002
1/5/2010,27.895396,25.718722,62.565957,17.23,109.699997
1/4/2010,27.847252,25.710416,61.39227,17.1,109.800003
12/31/2009,27.420455,25.319982,59.447304,16.780001,107.309998
12/30/2009,27.538864,25.718722,59.933547,16.98,106.93
12/29/2009,27.208357,26.075926,60.847341,16.92,107.470001
12/28/2009,27.53496,25.893171,61.082084,16.879999,108.550003
12/24/2009,27.20055,25.751951,60.864113,16.719999,108.360001
12/23/2009,26.297508,25.685494,60.411405,16.67,106.550003
12/22/2009,26.071098,25.602423,60.352719,15.98,106.169998
12/21/2009,25.793938,25.353211,60.897648,15.88,106.949997
12/18/2009,25.429599,25.220298,60.352719,16.139999,108.949997
12/17/2009,24.965066,24.58896,60.964713,15.82,107.339996
12/16/2009,25.377551,25.004314,63.555208,15.79,111.589996
12/15/2009,25.265646,24.937857,59.992226,15.74,110.209999
12/14/2009,25.631286,25.012621,60.989863,15.81,110.239998
12/11/2009,25.330706,24.796637,58.701175,15.74,109.32
12/10/2009,25.55972,24.813251,59.288018,15.49,110.82
12/9/2009,25.737986,24.680336,58.860461,15.18,110.839996
12/8/2009,24.706125,24.564038,59.288018,15.45,110.949997
